season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,fit_status,wmi_controlledgame_percentile
2025-26,2026-03-23,22500795,2026-02-19T19:00:00-05:00,3,Final,IND,WAS,IND @ WAS,214,214,7,1,8,206,0.141984589453766,0.2139119142451264,0.6637526009470547,-0.4098457878693654,0.6637526009470545,0.2787665562459911,ok,44.43368828654405
2025-26,2026-03-23,22500796,2026-02-19T19:30:00-05:00,3,Final,DET,NYK,DET @ NYK,200,200,29,0,29,171,0.1431997642466595,0.251880447705828,0.5685227477993965,-0.5647139528728188,0.5685227477993965,0.1586882630306578,ok,31.07454017424976
2025-26,2026-03-23,22500797,2026-02-19T20:00:00-05:00,3,Final,TOR,CHI,TOR @ CHI,210,210,0,1,1,209,0.1626455540368576,0.2192854148622531,0.7417071223775895,-0.2988008275115778,0.7417071223775894,0.4017326548637946,ok,53.7270087124879
2025-26,2026-03-23,22500798,2026-02-19T20:30:00-05:00,3,Final,PHX,SAS,PHX @ SAS,194,194,113,0,113,81,0.0838925821840473,0.2099370557011804,0.3996082630760438,-0.9172705540530552,0.3996082630760438,0.2504272451558246,ok,14.327202323330107
2025-26,2026-03-23,22500799,2026-02-19T22:00:00-05:00,3,Final,BOS,GSW,BOS @ GSW,196,196,113,0,113,83,0.0688316542214779,0.0876273144720184,0.7855045499934562,-0.241429028822708,0.785504549993456,0.8246175629693746,ok,57.889641819941914
2025-26,2026-03-23,22500800,2026-02-19T22:00:00-05:00,3,Final,ORL,SAC,ORL @ SAC,202,202,51,0,51,151,0.2166259418972947,0.1735893340803275,1.247921959289574,0.2214797353714567,1.2479219592895745,0.586137989777479,ok,90.60987415295256
2025-26,2026-03-23,22500801,2026-02-19T22:30:00-05:00,3,Final,DEN,LAC,DEN @ LAC,212,212,0,2,2,210,0.27695866020431,0.2923150678164332,0.9474662468587944,-0.0539639660281099,0.9474662468587944,0.8478886922942448,ok,74.54017424975798
2025-26,2026-03-23,22500802,2026-02-20T19:00:00-05:00,3,Final,CLE,CHA,CLE @ CHA,181,181,0,2,2,179,0.2237146643476807,0.3070329372444868,0.7286340884318196,-0.3165836092931935,0.7286340884318195,0.3046467770313029,ok,52.468538238141335
2025-26,2026-03-23,22500803,2026-02-20T19:00:00-05:00,3,Final,IND,WAS,IND @ WAS,220,220,1,0,1,219,0.0487555495084805,0.1778132919343945,0.2741951907986115,-1.2939150510354085,0.2741951907986115,0.0345742760401691,ok,6.679574056147144
2025-26,2026-03-23,22500804,2026-02-20T19:00:00-05:00,3,Final,UTA,MEM,UTA @ MEM,221,221,6,3,9,212,0.1678193136804935,0.2116715513751494,0.7928288548472164,-0.2321479005045439,0.7928288548472164,0.5164451893703246,ok,58.95450145208132
2025-26,2026-03-23,22500805,2026-02-20T19:30:00-05:00,3,Final,MIA,ATL,MIA @ ATL,203,203,54,1,54,149,0.0883180274066502,0.2024893981809032,0.4361612420209147,-0.8297432828512016,0.4361612420209148,0.132258801471149,ok,17.134559535333977
2025-26,2026-03-23,22500806,2026-02-20T19:30:00-05:00,3,Final,DAL,MIN,DAL @ MIN,210,210,28,0,28,182,0.2159773574517926,0.238078613380656,0.90716824323264,-0.0974273518763743,0.9071682432326398,0.7751248275684384,ok,72.12003872216845
2025-26,2026-03-23,22500807,2026-02-20T20:00:00-05:00,3,Final,MIL,NOP,MIL @ NOP,207,207,23,0,23,184,0.1667446177291842,0.1922703558638627,0.8672403864860373,-0.1424390782487337,0.8672403864860373,0.7205008697509838,ok,67.76379477250725
2025-26,2026-03-23,22500808,2026-02-20T20:00:00-05:00,3,Final,BKN,OKC,BKN @ OKC,201,201,73,0,73,128,0.1434175927712518,0.1932641565440284,0.7420806596311575,-0.2982973360204248,0.7420806596311574,0.5662122417910573,ok,53.82381413359148
2025-26,2026-03-23,22500809,2026-02-20T22:00:00-05:00,3,Final,LAC,LAL,LAC @ LAL,195,195,4,1,5,190,0.2186131335460465,0.2568243570776897,0.851216512458418,-0.16108876154812,0.8512165124584183,0.6152645066789179,ok,65.53727008712488
2025-26,2026-03-23,22500810,2026-02-20T22:00:00-05:00,3,Final,DEN,POR,DEN @ POR,220,220,148,0,148,72,0.0741982132452853,0.102524518440783,0.7237118922742497,-0.3233619046428171,0.7237118922742495,0.769085610295187,ok,51.88770571151985
2025-26,2026-03-23,22500811,2026-02-21T17:00:00-05:00,3,Final,ORL,PHX,ORL @ PHX,218,218,0,0,0,218,0.2073094613458756,0.2334452919857419,0.8880430167704452,-0.1187350948541978,0.8880430167704452,0.7026893138649792,ok,69.6999031945789
2025-26,2026-03-23,22500812,2026-02-21T19:00:00-05:00,3,Final,PHI,NOP,PHI @ NOP,206,206,26,0,26,180,0.1344563079744745,0.369225884027507,0.3641573188418656,-1.01016931009408,0.3641573188418656,0.004920874998632,ok,11.713455953533398
2025-26,2026-03-23,22500813,2026-02-21T20:00:00-05:00,3,Final,MEM,MIA,MEM @ MIA,214,214,62,0,62,152,0.2455310769783198,0.3410043280217005,0.7200233451661499,-0.3284716436558024,0.72002334516615,0.3059233959732794,ok,51.69409486931268
2025-26,2026-03-23,22500814,2026-02-21T20:00:00-05:00,3,Final,DET,CHI,DET @ CHI,211,211,77,1,77,134,0.0576146246654378,0.2014370691177322,0.2860179852585338,-1.251700584620147,0.2860179852585338,0.0945618069138846,ok,7.260406582768635
2025-26,2026-03-23,22500815,2026-02-21T20:00:00-05:00,3,Final,SAC,SAS,SAC @ SAS,220,220,46,0,46,174,0.2940403449343733,0.2323883927389059,1.2652970377256958,0.2353069070467393,1.2652970377256956,0.4670144191061123,ok,91.77153920619556
2025-26,2026-03-23,22500816,2026-02-21T20:30:00-05:00,3,Final,HOU,NYK,HOU @ NYK,191,191,8,2,10,181,0.1603706573068355,0.2561304975566429,0.6261287071890759,-0.4681993264768838,0.6261287071890759,0.2058938563641067,ok,38.431752178121975
2025-26,2026-03-23,22500817,2026-02-22T13:00:00-05:00,3,Final,CLE,OKC,CLE @ OKC,198,198,45,3,48,150,0.1506041544216138,0.27703688162914,0.543624926529539,-0.6094957432135014,0.5436249265295391,0.1233724529173131,ok,28.170377541142305
2025-26,2026-03-23,22500818,2026-02-22T15:30:00-05:00,3,Final,BKN,ATL,BKN @ ATL,192,192,0,0,0,192,0.0904398773482761,0.2626184512559631,0.3443774682081582,-1.06601693189002,0.3443774682081581,0.0167991956691919,ok,10.454985479186835
2025-26,2026-03-23,22500819,2026-02-22T15:30:00-05:00,3,Final,TOR,MIL,TOR @ MIL,190,190,66,0,66,124,0.2313622325773415,0.1677436047312851,1.3792611226399334,0.3215479374046504,1.3792611226399332,0.4644159323189525,ok,94.38528557599226
2025-26,2026-03-23,22500820,2026-02-22T15:30:00-05:00,3,Final,DEN,GSW,DEN @ GSW,211,211,0,0,0,211,0.193960736106692,0.2016993995049477,0.9616326899472704,-0.0391227204095657,0.9616326899472704,0.9087234800024347,ok,75.41142303969022
2025-26,2026-03-23,22500821,2026-02-22T17:00:00-05:00,3,Final,DAL,IND,DAL @ IND,215,215,0,2,2,213,0.1890492829399693,0.1872602966035195,1.0095534737950222,0.0095081279424275,1.009553473795022,0.978218944198252,ok,78.60600193610843
2025-26,2026-03-23,22500822,2026-02-22T18:00:00-05:00,3,Final,CHA,WAS,CHA @ WAS,189,189,69,0,69,120,0.2994354716280646,0.2742052391724203,1.0920122187737618,0.0880220666133745,1.0920122187737618,0.8051076459958673,ok,84.027105517909
2025-26,2026-03-23,22500823,2026-02-22T18:30:00-05:00,3,Final,BOS,LAL,BOS @ LAL,191,191,28,0,28,163,0.2367449017145379,0.210757328967311,1.1233056656893654,0.1162758254427186,1.1233056656893654,0.7441934088275698,ok,85.6727976766699
2025-26,2026-03-23,22500824,2026-02-22T19:00:00-05:00,3,Final,PHI,MIN,PHI @ MIN,203,203,64,0,64,139,0.2726754909226812,0.2737947039374963,0.995912218173984,-0.0040961596450697,0.995912218173984,0.9905079985991808,ok,78.12197483059052
2025-26,2026-03-23,22500825,2026-02-22T20:00:00-05:00,3,Final,NYK,CHI,NYK @ CHI,194,194,0,1,1,193,0.1598598801818576,0.1901965444989332,0.8404983413500148,-0.1737602995440816,0.8404983413500148,0.6563216535725626,ok,63.98838334946757
2025-26,2026-03-23,22500826,2026-02-22T20:00:00-05:00,3,Final,POR,PHX,POR @ PHX,186,186,39,1,39,147,0.0803924404017784,0.1146394223263607,0.701263481360832,-0.3548715975730447,0.7012634813608319,0.6512293713387793,ok,49.27395934172314
2025-26,2026-03-23,22500827,2026-02-22T21:00:00-05:00,3,Final,ORL,LAC,ORL @ LAC,189,189,0,0,0,189,0.1612038922442493,0.2898228278394182,0.5562153038323379,-0.5865998225799722,0.556215303832338,0.0918328696670673,ok,29.912875121006778
2025-26,2026-03-23,22500828,2026-02-23T19:00:00-05:00,3,Final,SAS,DET,SAS @ DET,204,204,1,0,1,203,0.1760077107131439,0.2447686835507345,0.7190777355987285,-0.3297858108344009,0.7190777355987283,0.3315836102013164,ok,51.50048402710552
2025-26,2026-03-23,22500829,2026-02-23T20:00:00-05:00,3,Final,SAC,MEM,SAC @ MEM,205,205,0,0,0,205,0.1376538501395377,0.2148710684401085,0.6406346426201455,-0.4452959648737815,0.6406346426201455,0.2502775724389612,ok,40.755082284607944
2025-26,2026-03-23,22500830,2026-02-23T21:30:00-05:00,3,Final,UTA,HOU,UTA @ HOU,216,216,141,0,141,75,0.2466137406537096,0.1701250144444608,1.4496030549006622,0.3712897637137543,1.449603054900662,0.5328013993020598,ok,96.03097773475314
2025-26,2026-03-23,22500831,2026-02-24T19:00:00-05:00,3,Final,PHI,IND,PHI @ IND,218,218,69,0,69,149,0.0704047151454397,0.1785895266104661,0.3942264503506096,-0.9308297877052836,0.3942264503506095,0.1350878990607251,ok,13.746369796708615
2025-26,2026-03-23,22500832,2026-02-24T19:30:00-05:00,3,Final,WAS,ATL,WAS @ ATL,211,211,162,0,162,49,0.3111392329940544,0.152446714843558,2.0409704027623548,0.7134253823812365,2.0409704027623543,0.3382755323915598,ok,99.22555663117134
2025-26,2026-03-23,22500833,2026-02-24T19:30:00-05:00,3,Final,DAL,BKN,DAL @ BKN,199,199,4,1,5,194,0.1608341929574584,0.2512794314863289,0.6400611144577855,-0.4461916158471377,0.6400611144577854,0.19741359238777,ok,40.56147144240077
2025-26,2026-03-23,22500834,2026-02-24T19:30:00-05:00,3,Final,OKC,TOR,OKC @ TOR,200,200,28,0,28,172,0.1448309386195472,0.2021545054004795,0.7164368577026219,-0.3334651616228865,0.716436857702622,0.440769321760755,ok,51.40367860600193
2025-26,2026-03-23,22500835,2026-02-24T19:30:00-05:00,3,Final,NYK,CLE,NYK @ CLE,188,188,41,0,41,147,0.3504084027566578,0.1882227580870473,1.8616686224234615,0.6214731943933057,1.861668622423462,0.0763071519200376,ok,98.45111326234269
2025-26,2026-03-23,22500836,2026-02-24T20:00:00-05:00,3,Final,CHA,CHI,CHA @ CHI,198,198,72,0,72,126,0.0305257756939976,0.1715986998174963,0.1778904835902794,-1.7265871787693718,0.1778904835902794,0.095791054146581,ok,3.77541142303969
2025-26,2026-03-23,22500837,2026-02-24T20:00:00-05:00,3,Final,MIA,MIL,MIA @ MIL,211,211,0,1,1,210,0.2379814660702064,0.2158318499258753,1.1026244094740334,0.0976931650329125,1.1026244094740334,0.7541577917494844,ok,84.5111326234269
2025-26,2026-03-23,22500838,2026-02-24T20:00:00-05:00,3,Final,GSW,NOP,GSW @ NOP,213,213,0,2,2,211,0.2538206844560468,0.2042294940058524,1.2428209044516032,0.2173837188423507,1.2428209044516032,0.4809712184226498,ok,90.4162633107454
2025-26,2026-03-23,22500839,2026-02-24T21:00:00-05:00,3,Final,BOS,PHX,BOS @ PHX,165,165,60,0,60,105,0.245096894108441,0.2093148604097209,1.170948367586893,0.1578139910618282,1.170948367586893,0.7304555132298844,ok,88.18973862536302
2025-26,2026-03-23,22500840,2026-02-24T22:30:00-05:00,3,Final,ORL,LAL,ORL @ LAL,195,195,0,0,0,195,0.174432445455596,0.269401975457583,0.6474802018779562,-0.4346670621261682,0.6474802018779561,0.1984114079080714,ok,42.110358180058086
2025-26,2026-03-23,22500841,2026-02-24T22:00:00-05:00,3,Final,MIN,POR,MIN @ POR,200,200,0,2,2,198,0.1318535776103459,0.3229350413470244,0.4082975234287342,-0.8957591462426386,0.4082975234287342,0.0118418100883281,ok,15.004840271055178
2025-26,2026-03-23,22500842,2026-02-25T19:30:00-05:00,3,Final,OKC,DET,OKC @ DET,199,199,12,1,13,186,0.1844247388425624,0.2683737746685641,0.6871935943455095,-0.3751392297386709,0.6871935943455095,0.2717294462033552,ok,47.91868344627299
2025-26,2026-03-23,22500843,2026-02-25T19:30:00-05:00,3,Final,SAS,TOR,SAS @ TOR,203,203,1,2,3,200,0.2288547249129703,0.23061551294676,0.9923648326546176,-0.0076644644564135,0.9923648326546176,0.9806027811913488,ok,77.92836398838335
2025-26,2026-03-23,22500844,2026-02-25T19:30:00-05:00,3,Final,GSW,MEM,GSW @ MEM,196,196,117,0,117,79,0.0430646118791148,0.2151344278755177,0.2001753615373597,-1.6085614889186146,0.2001753615373598,0.1229236206282829,ok,4.453049370764763
2025-26,2026-03-23,22500845,2026-02-25T20:00:00-05:00,3,Final,SAC,HOU,SAC @ HOU,193,193,144,0,144,49,8.357817655193301e-11,0.1606858653655423,5.201339667418913e-10,-21.376934709183768,5.201339667418916e-10,0.998912813819448,ok,0.7744433688286544
2025-26,2026-03-23,22500846,2026-02-25T20:00:00-05:00,3,Final,CLE,MIL,CLE @ MIL,187,187,0,0,0,187,0.2067062389242709,0.1861235583282906,1.1105861116177236,0.1048879044506926,1.1105861116177234,0.773643572996251,ok,84.99515972894483
2025-26,2026-03-23,22500847,2026-02-25T22:00:00-05:00,3,Final,BOS,DEN,BOS @ DEN,189,189,34,0,34,155,0.1429751740731551,0.2725999766864508,0.5244871104211707,-0.6453344264312236,0.5244871104211707,0.1137755703469512,ok,26.718296224588578
2025-26,2026-03-23,22500848,2026-02-26T19:00:00-05:00,3,Final,CHA,IND,CHA @ IND,196,196,109,0,109,87,0.0466508945223605,0.1677745281106903,0.2780570748593153,-1.2799288811144032,0.2780570748593152,0.2248377665105779,ok,6.9699903194578905
2025-26,2026-03-23,22500849,2026-02-26T19:00:00-05:00,3,Final,MIA,PHI,MIA @ PHI,207,207,5,0,5,202,0.1164588536047861,0.2405397971476198,0.4841562809388877,-0.7253475298828818,0.4841562809388877,0.0680765955729363,ok,21.97483059051307
2025-26,2026-03-23,22500850,2026-02-26T19:30:00-05:00,3,Final,WAS,ATL,WAS @ ATL,215,215,140,0,140,75,1.159689814435884e-10,0.1444386653466833,8.028943023340621e-10,-20.942798039121215,8.028943023340612e-10,0.9986860869884856,ok,1.3552758954501452
2025-26,2026-03-23,22500851,2026-02-26T19:30:00-05:00,3,Final,SAS,BKN,SAS @ BKN,192,192,100,0,100,92,0.2412493429163456,0.2889225992209552,0.8349964439155859,-0.1803278129240798,0.8349964439155858,0.6932788625934118,ok,63.310745401742494
2025-26,2026-03-23,22500852,2026-02-26T19:30:00-05:00,3,Final,HOU,ORL,HOU @ ORL,179,179,9,2,11,168,0.0888971622910608,0.2326512936435577,0.3821047409573364,-0.9620605169712492,0.3821047409573365,0.0508981046874486,ok,12.778315585672798
2025-26,2026-03-23,22500853,2026-02-26T20:00:00-05:00,3,Final,POR,CHI,POR @ CHI,208,208,3,2,5,203,0.1865299034126169,0.2400490644260861,0.7770490747738433,-0.2522517713118585,0.7770490747738432,0.449328647499904,ok,57.405614714424004
2025-26,2026-03-23,22500854,2026-02-26T20:30:00-05:00,3,Final,SAC,DAL,SAC @ DAL,205,205,24,0,24,181,0.1601304646469873,0.2530558150741462,0.6327871367036896,-0.4576211903211267,0.6327871367036896,0.2145442271940228,ok,39.49661181026137
2025-26,2026-03-23,22500855,2026-02-26T21:00:00-05:00,3,Final,LAL,PHX,LAL @ PHX,178,178,0,0,0,178,0.1753259106228969,0.3177587438803344,0.5517579421478435,-0.5946458394806651,0.5517579421478435,0.0727156773606098,ok,29.33204259438529
2025-26,2026-03-23,22500856,2026-02-26T21:00:00-05:00,3,Final,NOP,UTA,NOP @ UTA,200,200,78,0,78,122,0.1714172358879781,0.3455706759678499,0.4960410353334664,-0.7010966231522064,0.4960410353334663,0.0804587228649976,ok,23.039690222652467
2025-26,2026-03-23,22500857,2026-02-26T22:00:00-05:00,3,Final,MIN,LAC,MIN @ LAC,191,191,0,1,1,190,0.1256561464816318,0.2374654030218948,0.5291555943837681,-0.6364727611014882,0.5291555943837681,0.1120900452527214,ok,27.589545014520812
2025-26,2026-03-23,22500858,2026-02-27T19:00:00-05:00,3,Final,CLE,DET,CLE @ DET,212,212,0,1,1,211,0.2643616458913281,0.3327364251599871,0.7945076820616114,-0.2300326240003666,0.7945076820616112,0.3899898508174002,ok,59.34172313649564
2025-26,2026-03-23,22500859,2026-02-27T19:30:00-05:00,3,Final,BKN,BOS,BKN @ BOS,185,185,68,0,68,117,0.2930753971428219,0.2890857187539286,1.0138010220846965,0.0137066552275277,1.0138010220846965,0.969843613477048,ok,78.99322362052274
2025-26,2026-03-23,22500860,2026-02-27T20:00:00-05:00,3,Final,NYK,MIL,NYK @ MIL,196,196,127,0,127,69,0.2203482483151494,0.2954439449149212,0.7458208303392475,-0.2932698814327031,0.7458208303392476,0.5829258153742847,ok,54.791868344627304
2025-26,2026-03-23,22500861,2026-02-27T20:30:00-05:00,3,Final,MEM,DAL,MEM @ DAL,204,204,121,0,121,83,0.2401855918395461,0.2414855058477679,0.99461701022735,-0.0053975302664581,0.9946170102273492,0.991287498735297,ok,78.02516940948692
2025-26,2026-03-23,22500862,2026-02-27T21:30:00-05:00,3,Final,DEN,OKC,DEN @ OKC,228,228,2,4,6,222,0.0897052770155332,0.1934057625101319,0.4638190499149882,-0.7682607814488147,0.4638190499149882,0.0887889989131675,ok,19.94191674733785
2025-26,2026-03-23,22500863,2026-02-28T13:00:00-05:00,3,Final,POR,CHA,POR @ CHA,193,193,23,0,23,170,0.1853918774845941,0.2259045166346824,0.8206647668952867,-0.1976405758208509,0.8206647668952864,0.5930974925515966,ok,61.56824782187803
2025-26,2026-03-23,22500864,2026-02-28T15:30:00-05:00,3,Final,HOU,MIA,HOU @ MIA,195,195,0,0,0,195,0.1962407502183189,0.2330009506640937,0.8422315430859755,-0.1717003107545522,0.8422315430859757,0.6178823048183828,ok,64.18199419167473
2025-26,2026-03-23,22500865,2026-02-28T19:00:00-05:00,3,Final,TOR,WAS,TOR @ WAS,192,192,6,0,6,186,0.3086621466938294,0.2288825218522895,1.3485614550027814,0.2990384354200308,1.3485614550027814,0.310598914415455,ok,93.70764762826718
2025-26,2026-03-23,22500866,2026-02-28T20:30:00-05:00,3,Final,LAL,GSW,LAL @ GSW,190,190,144,0,144,46,0.2820409448110264,0.0706640278542628,3.9912944871003737,1.3841156111420492,3.9912944871003737,0.3238103596746589,ok,99.90319457889642
2025-26,2026-03-23,22500867,2026-02-28T21:30:00-05:00,3,Final,NOP,UTA,NOP @ UTA,201,201,65,0,65,136,0.2658281508120785,0.3359957135249502,0.7911653039357563,-0.2342483520925171,0.7911653039357562,0.4854672754263488,ok,58.47047434656341
2025-26,2026-03-23,22500868,2026-03-01T13:00:00-05:00,3,Final,SAS,NYK,SAS @ NYK,196,196,48,0,48,148,0.166300917624524,0.2687684527870332,0.6187516276558603,-0.4800513345477715,0.6187516276558601,0.2229143014353115,ok,37.65730880929332
2025-26,2026-03-23,22500869,2026-03-01T15:30:00-05:00,3,Final,CLE,BKN,CLE @ BKN,194,194,0,2,2,192,0.2445834983308431,0.3149140187371889,0.7766675466263063,-0.2527428880958984,0.7766675466263061,0.3822792676911586,ok,57.30880929332043
2025-26,2026-03-23,22500870,2026-03-01T15:30:00-05:00,3,Final,MIL,CHI,MIL @ CHI,207,207,43,0,43,164,0.1297491463846002,0.1698413969687479,0.7639430003538831,-0.2692620994654924,0.7639430003538831,0.5699169666182071,ok,55.95353339787028
2025-26,2026-03-23,22500871,2026-03-01T15:30:00-05:00,3,Final,MIN,DEN,MIN @ DEN,201,201,0,0,0,201,0.129859022826737,0.235394041455188,0.5516665673606623,-0.5948114598499835,0.5516665673606624,0.1223942944835271,ok,29.235237173281703
2025-26,2026-03-23,22500872,2026-03-01T17:00:00-05:00,3,Final,MEM,IND,MEM @ IND,192,192,17,0,17,175,0.0615837803013336,0.1821264657197947,0.3381374588143687,-1.08430278328944,0.3381374588143688,0.0801357461584887,ok,9.970958373668925
2025-26,2026-03-23,22500873,2026-03-01T18:00:00-05:00,3,Final,POR,ATL,POR @ ATL,208,208,170,0,170,38,0.1054103208285134,0.1753569914226183,0.6011184382975057,-0.5089632951477661,0.6011184382975058,0.646596326577616,ok,35.237173281703775
2025-26,2026-03-23,22500874,2026-03-01T20:00:00-05:00,3,Final,PHI,BOS,PHI @ BOS,183,183,11,0,11,172,0.1568824551280038,0.3238983695365303,0.4843570387603019,-0.7249329608311069,0.4843570387603019,0.041421658306571,ok,22.07163601161665
2025-26,2026-03-23,22500875,2026-03-01T18:00:00-05:00,3,Final,DET,ORL,DET @ ORL,202,202,0,0,0,202,0.1219885558986324,0.2729628270860739,0.4469053797576823,-0.8054083851700483,0.4469053797576823,0.0324106374955167,ok,18.19941916747338
2025-26,2026-03-23,22500876,2026-03-01T20:00:00-05:00,3,Final,OKC,DAL,OKC @ DAL,198,198,36,0,36,162,0.0974112673415484,0.2258942884723033,0.431225012373396,-0.8411252546378486,0.431225012373396,0.0931791991958815,ok,16.84414327202323
2025-26,2026-03-23,22500877,2026-03-01T21:00:00-05:00,3,Final,NOP,LAC,NOP @ LAC,201,201,68,0,68,133,0.1520154790595715,0.286162974000044,0.531219944127182,-0.6325791361045777,0.531219944127182,0.1365068242033662,ok,27.686350435624398
2025-26,2026-03-23,22500878,2026-03-01T21:30:00-05:00,3,Final,SAC,LAL,SAC @ LAL,200,200,140,0,140,60,0.0812285044231682,0.1258150438106317,0.6456183772858505,-0.4375466969949598,0.6456183772858503,0.6864762713701059,ok,41.91674733785092
2025-26,2026-03-23,22500879,2026-03-02T19:00:00-05:00,3,Final,HOU,WAS,HOU @ WAS,205,205,47,0,47,158,0.1183773809289411,0.1900447622360463,0.6228920993987181,-0.4733819703813505,0.6228920993987181,0.343106715456855,ok,38.04453049370765
2025-26,2026-03-23,22500880,2026-03-02T19:30:00-05:00,3,Final,BOS,MIL,BOS @ MIL,179,179,106,1,106,73,0.0445112763907573,0.1780986795377551,0.2499247973442799,-1.3865952169953617,0.2499247973442799,0.1927878291817389,ok,5.90513068731849
2025-26,2026-03-23,22500881,2026-03-02T21:00:00-05:00,3,Final,DEN,UTA,DEN @ UTA,200,200,0,1,1,199,0.2267359906947195,0.3196051401132023,0.7094253572217613,-0.3432999926778849,0.709425357221761,0.2335384770289023,ok,50.33881897386253
2025-26,2026-03-23,22500882,2026-03-02T22:00:00-05:00,3,Final,LAC,GSW,LAC @ GSW,189,189,24,1,24,165,0.3797833586597357,0.2148082493182353,1.768011051089068,0.5698552148119054,1.768011051089068,0.0713163560083171,ok,98.25750242013552
2025-26,2026-03-23,22500883,2026-03-03T19:00:00-05:00,3,Final,DAL,CHA,DAL @ CHA,195,195,53,0,53,142,0.2829061413731596,0.3034427888525928,0.9323211879343438,-0.0700779014180032,0.9323211879343436,0.82920270082224,ok,73.47531461761858
2025-26,2026-03-23,22500884,2026-03-03T19:00:00-05:00,3,Final,DET,CLE,DET @ CLE,188,188,0,1,1,187,0.2096506948668016,0.3493441801964047,0.6001264848578098,-0.5106148378865456,0.6001264848578097,0.0928244609650812,ok,35.14036786060019
2025-26,2026-03-23,22500885,2026-03-03T19:00:00-05:00,3,Final,WAS,ORL,WAS @ ORL,197,197,75,0,75,122,0.2288558184426119,0.4767689174652004,0.4800141327571259,-0.7339397322696318,0.4800141327571259,0.0268763269432895,ok,21.58760890609874
2025-26,2026-03-23,22500886,2026-03-03T19:30:00-05:00,3,Final,BKN,MIA,BKN @ MIA,201,201,77,0,77,124,0.1756024281400603,0.2733629481265673,0.6423783081925066,-0.4425778837433168,0.6423783081925067,0.3171547322692347,ok,41.23910939012585
2025-26,2026-03-23,22500887,2026-03-03T19:30:00-05:00,3,Final,NYK,TOR,NYK @ TOR,185,185,5,0,5,180,0.129105670793778,0.1987583993488303,0.64956082971463,-0.4314587910373529,0.6495608297146301,0.3259142688463348,ok,42.400774443368825
2025-26,2026-03-23,22500888,2026-03-03T20:00:00-05:00,3,Final,SAS,PHI,SAS @ PHI,211,211,132,0,132,79,0.0514657276197552,0.1678708781580749,0.3065792481962995,-1.1822789984740092,0.3065792481962994,0.2601731992397521,ok,8.131655372700871
2025-26,2026-03-23,22500889,2026-03-03T20:00:00-05:00,3,Final,OKC,CHI,OKC @ CHI,211,211,15,2,17,194,0.1670559240354374,0.1640079901324737,1.0185840574017264,0.0184134838651491,1.018584057401726,0.9628558144018354,ok,79.67086156824782
2025-26,2026-03-23,22500890,2026-03-03T20:00:00-05:00,3,Final,MEM,MIN,MEM @ MIN,209,209,5,2,7,202,0.211118736470256,0.3482041794187595,0.6063073017178209,-0.5003683228995802,0.606307301717821,0.0904926021439707,ok,36.10842207163601
2025-26,2026-03-23,22500891,2026-03-03T22:30:00-05:00,3,Final,NOP,LAL,NOP @ LAL,204,204,0,0,0,204,0.2175459221352391,0.2369509609917654,0.918105253613212,-0.0854432395819864,0.918105253613212,0.7871770797394642,ok,72.60406582768636
2025-26,2026-03-23,22500892,2026-03-03T23:00:00-05:00,3,Final,PHX,SAC,PHX @ SAC,197,197,34,0,34,163,0.0952869674049331,0.1487338515629005,0.6406542048340331,-0.4452654296608539,0.6406542048340333,0.4260608455641808,ok,40.85188770571152
2025-26,2026-03-23,22500893,2026-03-04T19:00:00-05:00,3,Final,OKC,NYK,OKC @ NYK,196,196,4,0,4,192,0.1023856828444355,0.2507460383564683,0.4083242292302178,-0.8956937406827052,0.4083242292302179,0.0345682798948306,ok,15.10164569215876
2025-26,2026-03-23,22500894,2026-03-04T19:30:00-05:00,3,Final,CHA,BOS,CHA @ BOS,180,180,129,0,129,51,0.0837504794840158,0.2581164752841413,0.324467779097871,-1.1255690417652835,0.3244677790978709,0.3046320532788651,ok,8.809293320425944
2025-26,2026-03-23,22500895,2026-03-04T19:30:00-05:00,3,Final,UTA,PHI,UTA @ PHI,188,188,0,1,1,187,0.2079232471454392,0.3271284111455244,0.6356013114768675,-0.4531837809534426,0.6356013114768675,0.1374275362740574,ok,39.98063891577928
2025-26,2026-03-23,22500896,2026-03-04T20:00:00-05:00,3,Final,POR,MEM,POR @ MEM,201,201,0,0,0,201,0.1810271485547287,0.2554425383116823,0.7086805108937867,-0.344350473341165,0.7086805108937868,0.3017540858398294,ok,50.14520813165537
2025-26,2026-03-23,22500897,2026-03-04T21:30:00-05:00,3,Final,ATL,MIL,ATL @ MIL,193,193,26,0,26,167,0.1097983698233239,0.213609830001309,0.5140136566872934,-0.6655054444494011,0.5140136566872934,0.1491663273214688,ok,25.36302032913843
2025-26,2026-03-23,22500898,2026-03-04T22:30:00-05:00,3,Final,IND,LAC,IND @ LAC,205,205,129,0,129,76,0.191306609767822,0.2406548440150099,0.7949418618637486,-0.2294862967330484,0.7949418618637484,0.6733714453618763,ok,59.53533397870281
